Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
1,MCAR_0.2,self_training,1.0,LogisticRegression,17.22,0.8157894736842105,0.775357385976855,0.8738738738738738,0.8500113455865668
1,MCAR_0.2,self_training,1.0,RandomForestClassifier,17.22,0.8486842105263158,0.8058770138416156,0.8977777777777778,0.8547764919446335
1,MCAR_0.2,self_training,1.0,XGBClassifier,17.22,0.8618421052631579,0.8147265713637395,0.9074889867841409,0.878148400272294
1,MCAR_0.2,label_propagation,,,17.22,0.8223684210526315,0.7042205582028591,0.8879668049792531,0.8636260494667574
1,MCAR_0.5,naive,,,47.24,0.8223684210526315,0.7713864306784661,0.88,0.8223281143635126
1,MCAR_0.5,self_training,1.0,SVC,47.24,0.7960526315789473,0.7117086453369639,0.8658008658008658,0.8041751758565917
1,MCAR_0.5,self_training,1.0,LogisticRegression,47.24,0.8157894736842105,0.7669616519174041,0.875,0.819378261856138
1,MCAR_0.5,self_training,1.0,RandomForestClassifier,47.24,0.7697368421052632,0.6856137962332652,0.8471615720524017,0.7724075334694804
1,MCAR_0.5,self_training,1.0,XGBClassifier,47.24,0.743421052631579,0.7266848196051736,0.8151658767772512,0.8066712049012934
1,MCAR_0.5,label_propagation,,,47.24,0.7763157894736842,0.6984343090537781,0.8508771929824561,0.7789879736782392
1,MCAR_0.8,naive,,,80.13,0.75,0.5967778534150215,0.8442622950819673,0.8050828227819378
1,MCAR_0.8,self_training,1.0,SVC,80.13,0.7697368421052632,0.6940095302927161,0.8458149779735683,0.7608350351713183
1,MCAR_0.8,self_training,1.0,LogisticRegression,80.13,0.7039473684210527,0.691740412979351,0.782608695652174,0.7735420921261629
1,MCAR_0.8,self_training,1.0,RandomForestClassifier,80.13,0.756578947368421,0.6851599727705922,0.8355555555555556,0.7249829816201497
1,MCAR_0.8,self_training,1.0,XGBClassifier,80.13,0.7039473684210527,0.7001361470388019,0.7804878048780488,0.7621965055593374
1,MCAR_0.8,label_propagation,,,80.13,0.5197368421052632,0.6266167460857727,0.5575757575757576,0.6957113682777399
1,MAR1,naive,,,48.12,0.756578947368421,0.701951440889494,0.832579185520362,0.7145450419786703
1,MAR1,self_training,1.0,SVC,48.12,0.8223684210526315,0.7461992285001134,0.8831168831168831,0.8391195824824144
1,MAR1,self_training,1.0,LogisticRegression,48.12,0.8092105263157895,0.7541411390968913,0.8711111111111111,0.8477422282732017
1,MAR1,self_training,1.0,RandomForestClassifier,48.12,0.756578947368421,0.7271386430678466,0.827906976744186,0.7867029725436807
