Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
5,None,Oracle,,,0.0,0.8,0.8006535947712419,0.8,0.9084967320261438
5,MCAR_0.2,naive,,,25.0,0.8285714285714286,0.826797385620915,0.8421052631578947,0.9183006535947712
5,MCAR_0.2,self_training,1.0,SVC,25.0,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9117647058823529
5,MCAR_0.2,self_training,1.0,LogisticRegression,25.0,0.8571428571428571,0.857843137254902,0.8571428571428571,0.9411764705882353
5,MCAR_0.2,self_training,1.0,RandomForestClassifier,25.0,0.8571428571428571,0.857843137254902,0.8571428571428571,0.9411764705882353
5,MCAR_0.2,self_training,1.0,XGBClassifier,25.0,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.8627450980392157
5,MCAR_0.2,label_propagation,,,25.0,0.7428571428571429,0.7434640522875817,0.7428571428571429,0.9052287581699345
5,MCAR_0.5,naive,,,51.92,0.8285714285714286,0.826797385620915,0.8421052631578947,0.8921568627450981
5,MCAR_0.5,self_training,1.0,SVC,51.92,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.8888888888888888
5,MCAR_0.5,self_training,1.0,LogisticRegression,51.92,0.8571428571428571,0.857843137254902,0.8571428571428571,0.9673202614379084
5,MCAR_0.5,self_training,1.0,RandomForestClassifier,51.92,0.9142857142857143,0.9133986928104575,0.918918918918919,0.9673202614379085
5,MCAR_0.5,self_training,1.0,XGBClassifier,51.92,0.8571428571428571,0.857843137254902,0.8571428571428571,0.8692810457516339
5,MCAR_0.5,label_propagation,,,51.92,0.7714285714285715,0.7761437908496732,0.7333333333333333,0.8660130718954249
5,MCAR_0.8,naive,,,85.58,0.7714285714285715,0.7761437908496732,0.7333333333333333,0.8790849673202614
5,MCAR_0.8,self_training,1.0,SVC,85.58,0.7714285714285715,0.7696078431372549,0.7894736842105263,0.8888888888888888
5,MCAR_0.8,self_training,1.0,LogisticRegression,85.58,0.8285714285714286,0.8284313725490196,0.8333333333333334,0.8888888888888888
5,MCAR_0.8,self_training,1.0,RandomForestClassifier,85.58,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9346405228758169
5,MCAR_0.8,self_training,1.0,XGBClassifier,85.58,0.45714285714285713,0.46405228758169936,0.2962962962962963,0.5947712418300654
5,MCAR_0.8,label_propagation,,,85.58,0.6285714285714286,0.6388888888888888,0.43478260869565216,0.7712418300653594
5,MAR1,naive,,,40.38,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.9019607843137254
5,MAR1,self_training,1.0,SVC,40.38,0.8857142857142857,0.8856209150326797,0.8888888888888888,0.9477124183006536
5,MAR1,self_training,1.0,LogisticRegression,40.38,0.8571428571428571,0.8611111111111112,0.8387096774193549,0.9346405228758169
5,MAR1,self_training,1.0,RandomForestClassifier,40.38,0.8285714285714286,0.826797385620915,0.8421052631578947,0.8823529411764706
5,MAR1,self_training,1.0,XGBClassifier,40.38,0.8857142857142857,0.8839869281045751,0.8947368421052632,0.9084967320261438
5,MAR1,label_propagation,,,40.38,0.7142857142857143,0.7205882352941176,0.6428571428571429,0.8366013071895425
5,MAR2,naive,,,42.31,0.7428571428571429,0.7483660130718954,0.6896551724137931,0.8725490196078431
5,MAR2,self_training,1.0,SVC,42.31,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.9281045751633987
5,MAR2,self_training,1.0,LogisticRegression,42.31,0.7714285714285715,0.7761437908496732,0.7333333333333333,0.9183006535947712
5,MAR2,self_training,1.0,RandomForestClassifier,42.31,0.8285714285714286,0.8316993464052287,0.8125,0.9281045751633986
5,MAR2,self_training,1.0,XGBClassifier,42.31,0.6571428571428571,0.6633986928104575,0.5714285714285714,0.7973856209150327
5,MAR2,label_propagation,,,42.31,0.6,0.6111111111111112,0.36363636363636365,0.7549019607843137
5,MNAR,naive,,,50.96,0.8,0.803921568627451,0.7741935483870968,0.9411764705882353
5,MNAR,self_training,1.0,SVC,50.96,0.9142857142857143,0.9133986928104575,0.918918918918919,0.9313725490196079
5,MNAR,self_training,1.0,LogisticRegression,50.96,0.8571428571428571,0.857843137254902,0.8571428571428571,0.957516339869281
5,MNAR,self_training,1.0,RandomForestClassifier,50.96,0.8857142857142857,0.8872549019607843,0.8823529411764706,0.9640522875816993
5,MNAR,self_training,1.0,XGBClassifier,50.96,0.8285714285714286,0.8284313725490196,0.8333333333333334,0.8888888888888888
5,MNAR,label_propagation,,,50.96,0.6857142857142857,0.6944444444444444,0.56,0.673202614379085
6,None,Oracle,,,0.0,0.6571428571428571,0.6568627450980392,0.6666666666666666,0.696078431372549
6,MCAR_0.2,naive,,,16.35,0.6857142857142857,0.684640522875817,0.7027027027027027,0.7679738562091503
6,MCAR_0.2,self_training,1.0,SVC,16.35,0.6285714285714286,0.6274509803921569,0.6486486486486487,0.6666666666666666
6,MCAR_0.2,self_training,1.0,LogisticRegression,16.35,0.6285714285714286,0.6290849673202614,0.6285714285714286,0.7254901960784313
6,MCAR_0.2,self_training,1.0,RandomForestClassifier,16.35,0.7142857142857143,0.7124183006535948,0.7368421052631579,0.6993464052287581
6,MCAR_0.2,self_training,1.0,XGBClassifier,16.35,0.7714285714285715,0.7679738562091503,0.8,0.8431372549019608
6,MCAR_0.2,label_propagation,,,16.35,0.6857142857142857,0.6830065359477124,0.717948717948718,0.8006535947712419
